id,s_id,stamp,time,amplitude
284,284,20230503133624,1016736,215
285,285,20230503133624,1017888,213
286,286,20230503133624,1019040,214
287,287,20230503133624,1020192,219
288,288,20230503133624,1021344,222
289,289,20230503133624,1022496,219
290,290,20230503133624,1023648,217
291,291,20230503133624,1024800,215
292,292,20230503133624,1025952,214
293,293,20230503133624,1027104,218
294,294,20230503133624,1028256,224
295,295,20230503133624,1029408,234
296,296,20230503133624,1030560,234
297,297,20230503133624,1031712,223
298,298,20230503133624,1032864,218
299,299,20230503133624,1034016,217
300,300,20230503133624,1035168,227
301,301,20230503133624,1036320,229
302,302,20230503133624,1037472,229
303,303,20230503133624,1038624,223
304,304,20230503133624,1039776,219
305,305,20230503133624,1040928,214
306,306,20230503133624,1042080,217
307,307,20230503133624,1043232,225
308,308,20230503133624,1044384,228
309,309,20230503133624,1045536,217
310,310,20230503133624,1046688,213
311,311,20230503133624,1047840,210
312,312,20230503133624,1048992,213
313,313,20230503133624,1050144,222
314,314,20230503133624,1051296,226
315,315,20230503133624,1052448,227
316,316,20230503133624,1053600,220
317,317,20230503133624,1054752,215
318,318,20230503133624,1055904,216
319,319,20230503133624,1057056,221
320,320,20230503133624,1058208,228
321,321,20230503133624,1059360,230
322,322,20230503133624,1060512,254
323,323,20230503133624,1061664,221
324,324,20230503133624,1062816,218
325,325,20230503133624,1063968,219
326,326,20230503133624,1065120,228
327,327,20230503133624,1066272,227
328,328,20230503133624,1067424,233
329,329,20230503133624,1068576,228
330,330,20230503133624,1069728,197
331,331,20230503133624,1070880,217
332,332,20230503133625,1072032,223
333,333,20230503133625,1073184,227
334,334,20230503133625,1074336,231
335,335,20230503133625,1075488,231
336,336,20230503133625,1076640,222
337,337,20230503133625,1077792,215
338,338,20230503133625,1078944,218
339,339,20230503133625,1080096,220
340,340,20230503133625,1081248,227
341,341,20230503133625,1082400,233
342,342,20230503133625,1083552,226
343,343,20230503133625,1084704,229
344,344,20230503133625,1085856,218
345,345,20230503133625,1087008,219
346,346,20230503133625,1088160,223
347,347,20230503133625,1089312,231
348,348,20230503133625,1090464,217
349,349,20230503133625,1091616,223
350,350,20230503133625,1092768,221
351,351,20230503133625,1093920,221
352,352,20230503133625,1095072,231
353,353,20230503133625,1096224,231
354,354,20230503133625,1097376,237
355,355,20230503133625,1098528,230
356,356,20230503133625,1099680,228
357,357,20230503133625,1100832,226
358,358,20230503133625,1101984,226
359,359,20230503133625,1103136,230
360,360,20230503133625,1104288,234
361,361,20230503133625,1105440,211
362,362,20230503133625,1106592,222
363,363,20230503133625,1107744,221
364,364,20230503133625,1108896,218
365,365,20230503133625,1110048,220
366,366,20230503133625,1111200,223
367,367,20230503133625,1112352,224
368,368,20230503133625,1113504,223
369,369,20230503133625,1114656,221
370,370,20230503133625,1115808,215
371,371,20230503133625,1116960,215
372,372,20230503133625,1118112,218
373,373,20230503133625,1119264,227
374,374,20230503133625,1120416,225
375,375,20230503133625,1121568,223
376,376,20230503133625,1122720,218
377,377,20230503133625,1123872,215
378,378,20230503133625,1125024,221
379,379,20230503133625,1126176,227
380,380,20230503133625,1127328,229
381,381,20230503133625,1128480,227
382,382,20230503133625,1129632,218
383,383,20230503133625,1130784,214
384,384,20230503133625,1131936,219
385,385,20230503133625,1133088,223
386,386,20230503133625,1134240,226
387,387,20230503133625,1135392,221
388,388,20230503133625,1136544,220
389,389,20230503133625,1137696,218
390,390,20230503133625,1138848,217
391,391,20230503133625,1140000,221
392,392,20230503133625,1141152,224
393,393,20230503133625,1142304,226
394,394,20230503133626,1143456,223
395,395,20230503133626,1144608,220
396,396,20230503133626,1145760,217
397,397,20230503133626,1146912,218
398,398,20230503133626,1148064,221
399,399,20230503133626,1149216,225
400,400,20230503133626,1150368,222
401,401,20230503133626,1151520,222
402,402,20230503133626,1152672,221
403,403,20230503133626,1153824,219
404,404,20230503133626,1154976,223
405,405,20230503133626,1156128,227
406,406,20230503133626,1157280,228
407,407,20230503133626,1158432,227
408,408,20230503133626,1159584,227
409,409,20230503133626,1160736,219
410,410,20230503133626,1161888,219
411,411,20230503133626,1163040,220
412,412,20230503133626,1164192,224
413,413,20230503133626,1165344,224
414,414,20230503133626,1166496,222
415,415,20230503133626,1167648,215
416,416,20230503133626,1168800,215
417,417,20230503133626,1169952,218
418,418,20230503133626,1171104,222
419,419,20230503133626,1172256,234
420,420,20230503133626,1173408,219
421,421,20230503133626,1174560,217
422,422,20230503133626,1175712,220
423,423,20230503133626,1176864,222
424,424,20230503133626,1178016,225
425,425,20230503133626,1179168,221
426,426,20230503133626,1180320,215
427,427,20230503133626,1181472,217
428,428,20230503133626,1182624,223
429,429,20230503133626,1183776,221
430,430,20230503133626,1184928,229
431,431,20230503133626,1186080,227
432,432,20230503133626,1187232,223
433,433,20230503133626,1188384,222
434,434,20230503133626,1189536,223
435,435,20230503133626,1190688,220
436,436,20230503133626,1191840,222
437,437,20230503133626,1192992,225
438,438,20230503133626,1194144,227
439,439,20230503133626,1195296,223
440,440,20230503133626,1196448,224
441,441,20230503133626,1197600,225
442,442,20230503133626,1198752,222
443,443,20230503133626,1199904,230
444,444,20230503133626,1201056,226
445,445,20230503133626,1202208,196
446,446,20230503133626,1203360,216
447,447,20230503133626,1204512,216
448,448,20230503133626,1205664,219
449,449,20230503133626,1206816,225
450,450,20230503133626,1207968,226
451,451,20230503133626,1209120,226
452,452,20230503133626,1210272,221
453,453,20230503133626,1211424,222
454,454,20230503133626,1212576,221
455,455,20230503133626,1213728,219
456,456,20230503133626,1214880,223
457,457,20230503133626,1216032,223
458,458,20230503133626,1217184,246
459,459,20230503133626,1218336,221
460,460,20230503133626,1219488,220
461,461,20230503133626,1220640,218
462,462,20230503133626,1221792,226
463,463,20230503133626,1222944,224
464,464,20230503133627,1224096,223
465,465,20230503133627,1225248,217
466,466,20230503133627,1226400,216
467,467,20230503133627,1227552,216
468,468,20230503133627,1228704,221
469,469,20230503133627,1229856,226
470,470,20230503133627,1231008,226
471,471,20230503133627,1232160,221
472,472,20230503133627,1233312,231
473,473,20230503133627,1234464,217
474,474,20230503133627,1235616,216
475,475,20230503133627,1236768,223
476,476,20230503133627,1237920,222
477,477,20230503133627,1239072,224
478,478,20230503133627,1240224,220
479,479,20230503133627,1241376,219
480,480,20230503133627,1242528,220
481,481,20230503133627,1243680,222
482,482,20230503133627,1244832,226
483,483,20230503133627,1245984,227
484,484,20230503133627,1247136,207
485,485,20230503133627,1248288,224
486,486,20230503133627,1249440,220
487,487,20230503133627,1250592,219
488,488,20230503133627,1251744,227
489,489,20230503133627,1252896,225
490,490,20230503133627,1254048,229
491,491,20230503133627,1255200,223
492,492,20230503133627,1256352,220
493,493,20230503133627,1257504,218
494,494,20230503133627,1258656,221
495,495,20230503133627,1259808,223
496,496,20230503133627,1260960,227
497,497,20230503133627,1262112,298
498,498,20230503133627,1263264,218
499,499,20230503133627,1264416,217
500,500,20230503133627,1265568,218
501,501,20230503133627,1266720,222
502,502,20230503133627,1267872,223
503,503,20230503133627,1269024,223
504,504,20230503133627,1270176,218
505,505,20230503133627,1271328,216
506,506,20230503133627,1272480,214
507,507,20230503133627,1273632,221
508,508,20230503133627,1274784,221
509,509,20230503133627,1275936,223
510,510,20230503133627,1277088,222
511,511,20230503133627,1278240,219
512,512,20230503133627,1279392,218
513,513,20230503133627,1280544,218
514,514,20230503133627,1281696,222
515,515,20230503133627,1282848,223
516,516,20230503133627,1284000,226
517,517,20230503133627,1285152,222
518,518,20230503133627,1286304,222
519,519,20230503133627,1287456,222
520,520,20230503133627,1288608,222
521,521,20230503133627,1289760,225
522,522,20230503133627,1290912,232
523,523,20230503133627,1292064,221
524,524,20230503133627,1293216,221
525,525,20230503133627,1294368,221
526,526,20230503133627,1295520,220
527,527,20230503133628,1296672,226
528,528,20230503133628,1297824,226
529,529,20230503133628,1298976,227
530,530,20230503133628,1300128,221
531,531,20230503133628,1301280,215
532,532,20230503133628,1302432,218
533,533,20230503133628,1303584,220
534,534,20230503133628,1304736,223
535,535,20230503133628,1305888,225
536,536,20230503133628,1307040,225
537,537,20230503133628,1308192,220
538,538,20230503133628,1309344,218
539,539,20230503133628,1310496,219
540,540,20230503133628,1311648,223
541,541,20230503133628,1312800,222
542,542,20230503133628,1313952,221
543,543,20230503133628,1315104,219
544,544,20230503133628,1316256,223
545,545,20230503133628,1317408,217
546,546,20230503133628,1318560,218
547,547,20230503133628,1319712,221
548,548,20230503133628,1320864,224
549,549,20230503133628,1322016,222
550,550,20230503133628,1323168,220
551,551,20230503133628,1324320,220
552,552,20230503133628,1325472,218
553,553,20230503133628,1326624,222
554,554,20230503133628,1327776,222
555,555,20230503133628,1328928,225
556,556,20230503133628,1330080,222
557,557,20230503133628,1331232,223
558,558,20230503133628,1332384,226
559,559,20230503133628,1333536,223
560,560,20230503133628,1334688,225
561,561,20230503133628,1335840,227
562,562,20230503133628,1336992,223
563,563,20230503133628,1338144,221
564,564,20230503133628,1339296,220
565,565,20230503133628,1340448,216
566,566,20230503133628,1341600,223
567,567,20230503133628,1342752,223
568,568,20230503133628,1343904,222
569,569,20230503133628,1345056,219
570,570,20230503133628,1346208,219
571,571,20230503133628,1347360,219
572,572,20230503133628,1348512,221
573,573,20230503133628,1349664,222
574,574,20230503133628,1350816,224
575,575,20230503133628,1351968,223
576,576,20230503133628,1353120,221
577,577,20230503133628,1354272,222
578,578,20230503133628,1355424,219
579,579,20230503133628,1356576,225
580,580,20230503133628,1357728,223
581,581,20230503133628,1358880,226
582,582,20230503133628,1360032,222
583,583,20230503133628,1361184,221
584,584,20230503133628,1362336,221
585,585,20230503133628,1363488,221
586,586,20230503133628,1364640,222
587,587,20230503133629,1365792,223
588,588,20230503133629,1366944,220
589,589,20230503133629,1368096,218
590,590,20230503133629,1369248,219
591,591,20230503133629,1370400,218
592,592,20230503133629,1371552,223
593,593,20230503133629,1372704,223
594,594,20230503133629,1373856,221
595,595,20230503133629,1375008,217
596,596,20230503133629,1376160,220
597,597,20230503133629,1377312,218
598,598,20230503133629,1378464,221
599,599,20230503133629,1379616,222
600,600,20230503133629,1380768,225
601,601,20230503133629,1381920,221
602,602,20230503133629,1383072,222
603,603,20230503133629,1384224,219
604,604,20230503133629,1385376,218
605,605,20230503133629,1386528,224
606,606,20230503133629,1387680,224
607,607,20230503133629,1388832,224
608,608,20230503133629,1389984,220
609,609,20230503133629,1391136,223
610,610,20230503133629,1392288,220
611,611,20230503133629,1393440,225
612,612,20230503133629,1394592,227
613,613,20230503133629,1395744,227
614,614,20230503133629,1396896,223
615,615,20230503133629,1398048,224
616,616,20230503133629,1399200,222
617,617,20230503133629,1400352,220
618,618,20230503133629,1401504,228
619,619,20230503133629,1402656,228
620,620,20230503133629,1403808,225
621,621,20230503133629,1404960,221
622,622,20230503133629,1406112,221
623,623,20230503133629,1407264,220
624,624,20230503133629,1408416,223
625,625,20230503133629,1409568,223
626,626,20230503133629,1410720,223
627,627,20230503133629,1411872,217
628,628,20230503133629,1413024,219
629,629,20230503133629,1414176,216
630,630,20230503133629,1415328,219
631,631,20230503133629,1416480,223
632,632,20230503133629,1417632,226
633,633,20230503133629,1418784,226
634,634,20230503133629,1419936,218
635,635,20230503133629,1421088,216
636,636,20230503133629,1422240,216
637,637,20230503133629,1423392,222
638,638,20230503133629,1424544,223
639,639,20230503133629,1425696,237
640,640,20230503133629,1426848,221
641,641,20230503133629,1428000,223
642,642,20230503133629,1429152,227
643,643,20230503133629,1430304,236
644,644,20230503133629,1431456,284
645,645,20230503133629,1432608,246
646,646,20230503133629,1433760,231
647,647,20230503133629,1434912,200
648,648,20230503133629,1436064,156
649,649,20230503133630,1437216,186
650,650,20230503133630,1438368,198
651,651,20230503133630,1439520,212
652,652,20230503133630,1440672,210
653,653,20230503133630,1441824,201
654,654,20230503133630,1442976,197
655,655,20230503133630,1444128,206
656,656,20230503133630,1445280,219
657,657,20230503133630,1446432,225
658,658,20230503133630,1447584,229
659,659,20230503133630,1448736,220
660,660,20230503133630,1449888,231
661,661,20230503133630,1451040,233
662,662,20230503133630,1452192,228
663,663,20230503133630,1453344,240
664,664,20230503133630,1454496,237
665,665,20230503133630,1455648,247
666,666,20230503133630,1456800,239
667,667,20230503133630,1457952,189
668,668,20230503133630,1459104,222
669,669,20230503133630,1460256,220
670,670,20230503133630,1461408,231
671,671,20230503133630,1462560,231
672,672,20230503133630,1463712,252
673,673,20230503133630,1464872,225
674,674,20230503133630,1466024,231
675,675,20230503133630,1467176,218
676,676,20230503133630,1468328,222
677,677,20230503133630,1469480,222
678,678,20230503133630,1470632,275
679,679,20230503133630,1471784,228
680,680,20230503133630,1472936,237
681,681,20230503133630,1474088,217
682,682,20230503133630,1475240,216
683,683,20230503133630,1476392,215
684,684,20230503133630,1477544,217
685,685,20230503133630,1478696,233
686,686,20230503133630,1479848,212
687,687,20230503133630,1481000,224
688,688,20230503133630,1482152,215
689,689,20230503133630,1483304,222
690,690,20230503133630,1484456,228
691,691,20230503133630,1485608,245
692,692,20230503133630,1486760,235
693,693,20230503133630,1487912,235
694,694,20230503133630,1489064,225
695,695,20230503133630,1490216,219
696,696,20230503133630,1491368,227
697,697,20230503133630,1492520,228
698,698,20230503133630,1493672,242
699,699,20230503133630,1494824,220
700,700,20230503133630,1495976,229
701,701,20230503133630,1497128,215
702,702,20230503133630,1498280,223
703,703,20230503133630,1499432,226
704,704,20230503133630,1500584,237
705,705,20230503133630,1501736,231
706,706,20230503133630,1502888,230
707,707,20230503133630,1504040,221
708,708,20230503133630,1505192,220
709,709,20230503133630,1506344,229
710,710,20230503133630,1507496,229
711,711,20230503133631,1508648,245
712,712,20230503133631,1509800,222
713,713,20230503133631,1510952,226
714,714,20230503133631,1512104,215
715,715,20230503133631,1513256,221
716,716,20230503133631,1514408,223
717,717,20230503133631,1515560,266
718,718,20230503133631,1516712,230
719,719,20230503133631,1517864,217
720,720,20230503133631,1519016,223
721,721,20230503133631,1520168,222
722,722,20230503133631,1521320,230
723,723,20230503133631,1522472,232
724,724,20230503133631,1523624,245
725,725,20230503133631,1524776,223
726,726,20230503133631,1525928,227
727,727,20230503133631,1527080,218
728,728,20230503133631,1528232,222
729,729,20230503133631,1529384,222
730,730,20230503133631,1530536,241
731,731,20230503133631,1531688,224
732,732,20230503133631,1532840,230
733,733,20230503133631,1533992,217
734,734,20230503133631,1535144,217
735,735,20230503133631,1536296,223
736,736,20230503133631,1537448,228
737,737,20230503133631,1538600,237
738,738,20230503133631,1539752,220
739,739,20230503133631,1540904,226
740,740,20230503133631,1542056,217
741,741,20230503133631,1543208,222
742,742,20230503133631,1544360,225
743,743,20230503133631,1545512,240
744,744,20230503133631,1546664,229
745,745,20230503133631,1547816,233
746,746,20230503133631,1548968,221
747,747,20230503133631,1550120,221
748,748,20230503133631,1551272,229
749,749,20230503133631,1552424,237
750,750,20230503133631,1553576,246
751,751,20230503133631,1554728,227
752,752,20230503133631,1555880,231
753,753,20230503133631,1557032,218
754,754,20230503133631,1558184,224
755,755,20230503133631,1559336,228
756,756,20230503133631,1560488,231
757,757,20230503133631,1561640,227
758,758,20230503133631,1562792,232
759,759,20230503133631,1563944,215
760,760,20230503133631,1565096,218
761,761,20230503133631,1566248,222
762,762,20230503133631,1567400,197
763,763,20230503133631,1568552,236
764,764,20230503133631,1569704,218
765,765,20230503133631,1570856,224
766,766,20230503133631,1572008,218
767,767,20230503133631,1573160,221
768,768,20230503133631,1574312,226
769,769,20230503133631,1575464,239
770,770,20230503133631,1576616,226
771,771,20230503133631,1577768,234
772,772,20230503133631,1578920,219
773,773,20230503133631,1580072,219
774,774,20230503133631,1581224,224
775,775,20230503133631,1582376,233
776,776,20230503133631,1583528,238
777,777,20230503133632,1584680,227
778,778,20230503133632,1585832,230
779,779,20230503133632,1586984,218
780,780,20230503133632,1588136,222
781,781,20230503133632,1589288,227
782,782,20230503133632,1590440,244
783,783,20230503133632,1591592,231
784,784,20230503133632,1592744,239
785,785,20230503133632,1593896,223
786,786,20230503133632,1595048,222
787,787,20230503133632,1596200,227
788,788,20230503133632,1597352,225
789,789,20230503133632,1598504,238
790,790,20230503133632,1599656,212
791,791,20230503133632,1600808,226
792,792,20230503133632,1601960,216
793,793,20230503133632,1603112,220
794,794,20230503133632,1604264,224
795,795,20230503133632,1605416,237
796,796,20230503133632,1606568,226
797,797,20230503133632,1607720,231
798,798,20230503133632,1608872,219
799,799,20230503133632,1610024,220
800,800,20230503133632,1611176,223
801,801,20230503133632,1612328,197
802,802,20230503133632,1613480,234
803,803,20230503133632,1614632,192
804,804,20230503133632,1615784,227
805,805,20230503133632,1616936,219
806,806,20230503133632,1618088,224
807,807,20230503133632,1619240,223
808,808,20230503133632,1620392,241
809,809,20230503133632,1621544,229
810,810,20230503133632,1622696,239
811,811,20230503133632,1623848,225
812,812,20230503133632,1625000,221
813,813,20230503133632,1626152,227
814,814,20230503133632,1627304,237
815,815,20230503133632,1628456,236
816,816,20230503133632,1629608,229
817,817,20230503133632,1630760,230
818,818,20230503133632,1631912,218
819,819,20230503133632,1633064,223
820,820,20230503133632,1634216,223
821,821,20230503133632,1635368,215
822,822,20230503133632,1636520,226
823,823,20230503133632,1637672,235
824,824,20230503133632,1638824,220
825,825,20230503133632,1639976,220
826,826,20230503133632,1641128,222
827,827,20230503133632,1642280,222
828,828,20230503133632,1643432,231
829,829,20230503133632,1644584,220
830,830,20230503133632,1645736,226
831,831,20230503133632,1646888,217
832,832,20230503133632,1648040,223
833,833,20230503133632,1649192,225
834,834,20230503133632,1650344,374
835,835,20230503133632,1651496,226
836,836,20230503133632,1652648,236
837,837,20230503133632,1653800,222
838,838,20230503133633,1654952,224
839,839,20230503133633,1656104,223
840,840,20230503133633,1657256,188
841,841,20230503133633,1658408,230
842,842,20230503133633,1659560,211
843,843,20230503133633,1660712,227
844,844,20230503133633,1661864,219
845,845,20230503133633,1663016,223
846,846,20230503133633,1664168,222
847,847,20230503133633,1665320,233
848,848,20230503133633,1666472,221
849,849,20230503133633,1667624,231
850,850,20230503133633,1668776,221
851,851,20230503133633,1669928,224
852,852,20230503133633,1671080,223
853,853,20230503133633,1672232,230
854,854,20230503133633,1673384,229
855,855,20230503133633,1674536,231
856,856,20230503133633,1675688,228
857,857,20230503133633,1676840,221
858,858,20230503133633,1677992,225
859,859,20230503133633,1679144,225
860,860,20230503133633,1680296,237
861,861,20230503133633,1681448,226
862,862,20230503133633,1682600,234
863,863,20230503133633,1683752,219
864,864,20230503133633,1684904,231
865,865,20230503133633,1686056,227
866,866,20230503133633,1687208,224
867,867,20230503133633,1688360,228
868,868,20230503133633,1689512,222
869,869,20230503133633,1690664,227
870,870,20230503133633,1691816,222
871,871,20230503133633,1692968,227
872,872,20230503133633,1694120,225
873,873,20230503133633,1695272,236
874,874,20230503133633,1696424,224
875,875,20230503133633,1697576,232
876,876,20230503133633,1698728,223
877,877,20230503133633,1699880,226
878,878,20230503133633,1701032,225
879,879,20230503133633,1702184,202
880,880,20230503133633,1703336,227
881,881,20230503133633,1704488,195
882,882,20230503133633,1705640,222
883,883,20230503133633,1706792,223
884,884,20230503133633,1707944,225
885,885,20230503133633,1709096,223
886,886,20230503133633,1710248,232
887,887,20230503133633,1711400,221
888,888,20230503133633,1712552,232
889,889,20230503133633,1713704,222
