1,1,2.02305E+13,1160,220
2,2,2.02305E+13,117220,221
3,3,2.02305E+13,118380,217
4,4,2.02305E+13,119540,220
5,5,2.02305E+13,235600,221
6,6,2.02305E+13,236760,217
7,7,2.02305E+13,237920,220
8,8,2.02305E+13,353980,221
9,9,2.02305E+13,355140,217
10,10,2.02305E+13,356300,220
11,11,2.02305E+13,472360,221
12,12,2.02305E+13,473520,217
13,13,2.02305E+13,474680,220
14,14,2.02305E+13,590740,221
15,15,2.02305E+13,591900,217
16,16,2.02305E+13,593060,220
17,17,2.02305E+13,709120,221
18,18,2.02305E+13,710280,217
19,19,2.02305E+13,711440,220
20,20,2.02305E+13,712600,221
21,21,2.02305E+13,713752,221
22,22,2.02305E+13,714904,227
23,23,2.02305E+13,716056,230
24,24,2.02305E+13,717208,222
25,25,2.02305E+13,718360,218
26,26,2.02305E+13,719512,215
27,27,2.02305E+13,720664,220
28,28,2.02305E+13,721816,231
29,29,2.02305E+13,722968,233
30,30,2.02305E+13,724120,239
31,31,2.02305E+13,725272,250
32,32,2.02305E+13,726424,212
33,33,2.02305E+13,727576,207
34,34,2.02305E+13,728728,204
35,35,2.02305E+13,729880,225
36,36,2.02305E+13,731032,243
37,37,2.02305E+13,732184,234
38,38,2.02305E+13,733336,220
39,39,2.02305E+13,734488,212
40,40,2.02305E+13,735640,219
41,41,2.02305E+13,736792,217
42,42,2.02305E+13,737944,215
43,43,2.02305E+13,739096,209
44,44,2.02305E+13,740248,204
45,45,2.02305E+13,741400,210
46,46,2.02305E+13,742552,215
47,47,2.02305E+13,743704,225
48,48,2.02305E+13,744856,229
49,49,2.02305E+13,746008,236
50,50,2.02305E+13,747160,234
51,51,2.02305E+13,748312,230
52,52,2.02305E+13,749464,225
53,53,2.02305E+13,750616,221
54,54,2.02305E+13,751768,233
55,55,2.02305E+13,752920,237
56,56,2.02305E+13,754072,239
57,57,2.02305E+13,755224,232
58,58,2.02305E+13,756376,223
59,59,2.02305E+13,757528,219
60,60,2.02305E+13,758680,226
61,61,2.02305E+13,759832,227
62,62,2.02305E+13,760984,230
63,63,2.02305E+13,762136,222
64,64,2.02305E+13,763288,215
65,65,2.02305E+13,764440,212
66,66,2.02305E+13,765592,219
67,67,2.02305E+13,766744,225
68,68,2.02305E+13,767896,227
69,69,2.02305E+13,769048,228
70,70,2.02305E+13,770200,223
71,71,2.02305E+13,771352,220
72,72,2.02305E+13,772504,217
73,73,2.02305E+13,773656,222
74,74,2.02305E+13,774808,227
75,75,2.02305E+13,775960,230
76,76,2.02305E+13,777112,225
77,77,2.02305E+13,778264,221
78,78,2.02305E+13,779416,215
79,79,2.02305E+13,780568,218
80,80,2.02305E+13,781720,222
81,81,2.02305E+13,782872,227
82,82,2.02305E+13,784024,227
83,83,2.02305E+13,785176,221
84,84,2.02305E+13,786328,218
85,85,2.02305E+13,787480,216
86,86,2.02305E+13,788632,225
87,87,2.02305E+13,789784,226
88,88,2.02305E+13,790936,226
89,89,2.02305E+13,792088,223
90,90,2.02305E+13,793240,222
91,91,2.02305E+13,794392,216
92,92,2.02305E+13,795544,221
93,93,2.02305E+13,796696,222
94,94,2.02305E+13,797848,227
95,95,2.02305E+13,799000,219
96,96,2.02305E+13,800152,227
97,97,2.02305E+13,801304,224
98,98,2.02305E+13,802456,220
99,99,2.02305E+13,803608,226
100,100,2.02305E+13,804760,223
101,101,2.02305E+13,805912,228
102,102,2.02305E+13,807064,227
103,103,2.02305E+13,808216,225
104,104,2.02305E+13,809368,221
105,105,2.02305E+13,810520,221
106,106,2.02305E+13,811672,221
107,107,2.02305E+13,812824,229
108,108,2.02305E+13,813976,229
109,109,2.02305E+13,815128,228
110,110,2.02305E+13,816280,223
111,111,2.02305E+13,817432,219
112,112,2.02305E+13,818584,219
113,113,2.02305E+13,819736,222
114,114,2.02305E+13,820888,226
115,115,2.02305E+13,822040,224
116,116,2.02305E+13,823192,225
117,117,2.02305E+13,824344,222
118,118,2.02305E+13,825496,222
119,119,2.02305E+13,826648,220
120,120,2.02305E+13,827800,223
121,121,2.02305E+13,828952,223
122,122,2.02305E+13,830104,221
123,123,2.02305E+13,831256,219
124,124,2.02305E+13,832408,218
125,125,2.02305E+13,833560,219
126,126,2.02305E+13,834712,221
127,127,2.02305E+13,835864,226
128,128,2.02305E+13,837016,224
129,129,2.02305E+13,838168,227
130,130,2.02305E+13,839320,223
131,131,2.02305E+13,840472,223
132,132,2.02305E+13,841624,223
133,133,2.02305E+13,842776,226
134,134,2.02305E+13,843928,225
135,135,2.02305E+13,845080,227
136,136,2.02305E+13,846232,226
137,137,2.02305E+13,847384,221
138,138,2.02305E+13,848536,221
139,139,2.02305E+13,849688,221
140,140,2.02305E+13,850840,222
141,141,2.02305E+13,851992,224
142,142,2.02305E+13,853144,225
143,143,2.02305E+13,854296,223
144,144,2.02305E+13,855448,221
145,145,2.02305E+13,856600,221
146,146,2.02305E+13,857752,223
147,147,2.02305E+13,858904,225
148,148,2.02305E+13,860056,226
149,149,2.02305E+13,861208,227
150,150,2.02305E+13,862360,222
151,151,2.02305E+13,863512,225
152,152,2.02305E+13,864664,224
153,153,2.02305E+13,865816,225
154,154,2.02305E+13,866968,225
155,155,2.02305E+13,868120,226
156,156,2.02305E+13,869272,223
157,157,2.02305E+13,870424,221
158,158,2.02305E+13,871576,219
159,159,2.02305E+13,872728,222
