id,s_id,stamp,time,amplitude
1308,1308,20230502185212,1506880,208
1309,1309,20230502185212,1508032,212
1310,1310,20230502185212,1509184,210
1311,1311,20230502185212,1510336,214
1312,1312,20230502185212,1511488,220
1313,1313,20230502185212,1512640,235
1314,1314,20230502185212,1513792,225
1315,1315,20230502185212,1514944,215
1316,1316,20230502185212,1516096,209
1317,1317,20230502185212,1517248,212
1318,1318,20230502185212,1518400,215
1319,1319,20230502185212,1519552,218
1320,1320,20230502185212,1520704,210
1321,1321,20230502185212,1521856,204
1322,1322,20230502185212,1523008,200
1323,1323,20230502185212,1524160,208
1324,1324,20230502185212,1525312,213
1325,1325,20230502185212,1526464,219
1326,1326,20230502185212,1527616,224
1327,1327,20230502185212,1528768,220
1328,1328,20230502185212,1529920,216
1329,1329,20230502185212,1531072,211
1330,1330,20230502185212,1532224,212
1331,1331,20230502185212,1533376,215
1332,1332,20230502185212,1534528,227
1333,1333,20230502185212,1535680,222
1334,1334,20230502185212,1536832,212
1335,1335,20230502185212,1537984,204
1336,1336,20230502185212,1539136,209
1337,1337,20230502185212,1540288,214
1338,1338,20230502185212,1541440,218
1339,1339,20230502185212,1542592,219
1340,1340,20230502185212,1543744,215
1341,1341,20230502185212,1544896,213
1342,1342,20230502185212,1546048,210
1343,1343,20230502185212,1547200,213
1344,1344,20230502185212,1548352,215
1345,1345,20230502185212,1549504,229
1346,1346,20230502185212,1550656,225
1347,1347,20230502185212,1551808,217
1348,1348,20230502185212,1552960,209
1349,1349,20230502185212,1554112,207
1350,1350,20230502185212,1555264,213
1351,1351,20230502185212,1556416,217
1352,1352,20230502185212,1557568,215
1353,1353,20230502185212,1558720,210
1354,1354,20230502185212,1559872,205
1355,1355,20230502185212,1561024,205
1356,1356,20230502185212,1562176,211
1357,1357,20230502185212,1563328,214
1358,1358,20230502185212,1564480,222
1359,1359,20230502185212,1565632,219
1360,1360,20230502185212,1566784,214
1361,1361,20230502185212,1567936,209
1362,1362,20230502185212,1569088,211
1363,1363,20230502185212,1570240,214
1364,1364,20230502185212,1571392,220
1365,1365,20230502185212,1572544,222
1366,1366,20230502185212,1573696,217
1367,1367,20230502185212,1574848,210
1368,1368,20230502185212,1576000,208
1369,1369,20230502185212,1577152,214
1370,1370,20230502185212,1578304,217
1371,1371,20230502185212,1579456,224
1372,1372,20230502185212,1580608,222
1373,1373,20230502185212,1581760,219
1374,1374,20230502185212,1582912,215
1375,1375,20230502185212,1584064,211
1376,1376,20230502185212,1585216,215
1377,1377,20230502185212,1586368,224
1378,1378,20230502185212,1587520,228
1379,1379,20230502185212,1588672,222
1380,1380,20230502185212,1589824,215
1381,1381,20230502185212,1590976,210
1382,1382,20230502185212,1592128,214
1383,1383,20230502185212,1593280,217
1384,1384,20230502185212,1594432,219
1385,1385,20230502185212,1595584,217
1386,1386,20230502185212,1596736,213
1387,1387,20230502185212,1597888,210
1388,1388,20230502185212,1599040,212
1389,1389,20230502185212,1600192,215
1390,1390,20230502185212,1601344,220
1391,1391,20230502185212,1602496,220
1392,1392,20230502185212,1603648,217
1393,1393,20230502185212,1604800,212
1394,1394,20230502185212,1605952,210
1395,1395,20230502185212,1607104,214
1396,1396,20230502185212,1608256,217
1397,1397,20230502185212,1609408,219
1398,1398,20230502185212,1610560,214
1399,1399,20230502185212,1611712,213
1400,1400,20230502185212,1612864,210
1401,1401,20230502185212,1614016,210
1402,1402,20230502185212,1615168,215
1403,1403,20230502185212,1616320,221
1404,1404,20230502185212,1617472,222
1405,1405,20230502185212,1618624,220
1406,1406,20230502185212,1619776,217
1407,1407,20230502185212,1620928,211
1408,1408,20230502185212,1622080,214
1409,1409,20230502185212,1623232,217
1410,1410,20230502185212,1624384,225
1411,1411,20230502185212,1625536,222
1412,1412,20230502185212,1626688,219
1413,1413,20230502185212,1627840,213
1414,1414,20230502185212,1628992,212
1415,1415,20230502185212,1630144,215
1416,1416,20230502185212,1631296,217
1417,1417,20230502185212,1632448,215
1418,1418,20230502185212,1633600,212
1419,1419,20230502185212,1634752,209
1420,1420,20230502185212,1635904,210
1421,1421,20230502185212,1637056,214
1422,1422,20230502185212,1638208,217
1423,1423,20230502185212,1639360,218
1424,1424,20230502185212,1640512,217
1425,1425,20230502185212,1641664,217
1426,1426,20230502185212,1642816,215
1427,1427,20230502185212,1643968,213
1428,1428,20230502185212,1645120,216
1429,1429,20230502185212,1646272,223
1430,1430,20230502185212,1647424,223
1431,1431,20230502185212,1648576,220
1432,1432,20230502185212,1649728,217
1433,1433,20230502185212,1650880,211
1434,1434,20230502185212,1652032,215
1435,1435,20230502185212,1653184,218
1436,1436,20230502185212,1654336,218
1437,1437,20230502185212,1655488,216
1438,1438,20230502185212,1656640,213
1439,1439,20230502185212,1657792,210
1440,1440,20230502185212,1658944,213
1441,1441,20230502185212,1660096,216
1442,1442,20230502185212,1661248,218
1443,1443,20230502185212,1662400,215
1444,1444,20230502185212,1663552,215
1445,1445,20230502185212,1664704,213
1446,1446,20230502185212,1665856,211
1447,1447,20230502185212,1667008,215
1448,1448,20230502185212,1668160,216
1449,1449,20230502185212,1669312,218
1450,1450,20230502185212,1670464,217
1451,1451,20230502185212,1671616,215
1452,1452,20230502185212,1672768,213
1453,1453,20230502185212,1673920,213
1454,1454,20230502185212,1675072,216
1455,1455,20230502185212,1676224,219
1456,1456,20230502185212,1677376,216
1457,1457,20230502185212,1678528,215
1458,1458,20230502185212,1679680,215
1459,1459,20230502185212,1680832,211
1460,1460,20230502185212,1681984,215
1461,1461,20230502185212,1683136,219
1462,1462,20230502185212,1684288,218
1463,1463,20230502185212,1685440,215
1464,1464,20230502185212,1686592,215
1465,1465,20230502185212,1687744,212
1466,1466,20230502185212,1688896,213
1467,1467,20230502185212,1690048,216
1468,1468,20230502185212,1691200,219
1469,1469,20230502185212,1692352,215
1470,1470,20230502185212,1693504,214
1471,1471,20230502185212,1694656,214
1472,1472,20230502185212,1695808,211
1473,1473,20230502185212,1696960,215
1474,1474,20230502185212,1698112,218
1475,1475,20230502185212,1699264,216
1476,1476,20230502185212,1700416,213
1477,1477,20230502185212,1701568,214
1478,1478,20230502185212,1702720,211
1479,1479,20230502185212,1703872,214
1480,1480,20230502185212,1705024,217
1481,1481,20230502185212,1706176,221
1482,1482,20230502185212,1707328,217
1483,1483,20230502185212,1708480,216
1484,1484,20230502185212,1709632,217
1485,1485,20230502185212,1710784,212
1486,1486,20230502185212,1711936,216
1487,1487,20230502185212,1713088,221
1488,1488,20230502185212,1714240,218
1489,1489,20230502185212,1715392,214
1490,1490,20230502185212,1716544,213
1491,1491,20230502185212,1717696,211
1492,1492,20230502185212,1718848,214
1493,1493,20230502185212,1720000,217
1494,1494,20230502185212,1721152,219
1495,1495,20230502185212,1722304,213
1496,1496,20230502185212,1723456,212
1497,1497,20230502185212,1724608,213
1498,1498,20230502185212,1725760,212
1499,1499,20230502185212,1726912,215
1500,1500,20230502185212,1728064,219
1501,1501,20230502185212,1729216,215
1502,1502,20230502185212,1730368,209
1503,1503,20230502185212,1731520,211
1504,1504,20230502185212,1732672,211
1505,1505,20230502185212,1733824,213
1506,1506,20230502185212,1734976,217
1507,1507,20230502185212,1736128,219
1508,1508,20230502185212,1737280,213
1509,1509,20230502185212,1738432,211
1510,1510,20230502185212,1739584,212
1511,1511,20230502185212,1740736,211
1512,1512,20230502185212,1741888,216
1513,1513,20230502185212,1743040,221
1514,1514,20230502185212,1744192,217
1515,1515,20230502185212,1745344,213
1516,1516,20230502185212,1746496,211
1517,1517,20230502185212,1747648,210
1518,1518,20230502185212,1748800,213
1519,1519,20230502185212,1749952,217
1520,1520,20230502185212,1751104,220
1521,1521,20230502185212,1752256,213
1522,1522,20230502185212,1753408,209
1523,1523,20230502185212,1754560,210
1524,1524,20230502185212,1755712,211
1525,1525,20230502185212,1756864,214
1526,1526,20230502185212,1758016,221
1527,1527,20230502185212,1759168,217
1528,1528,20230502185212,1760320,212
1529,1529,20230502185212,1761472,211
1530,1530,20230502185212,1762624,210
1531,1531,20230502185212,1763776,215
1532,1532,20230502185212,1764928,217
1533,1533,20230502185212,1766080,222
1534,1534,20230502185212,1767232,214
1535,1535,20230502185212,1768384,210
1536,1536,20230502185212,1769536,210
1537,1537,20230502185212,1770688,212
1538,1538,20230502185212,1771840,216
1539,1539,20230502185212,1772992,221
1540,1540,20230502185212,1774144,214
1541,1541,20230502185212,1775296,208
1542,1542,20230502185212,1776448,206
1543,1543,20230502185212,1777600,210
1544,1544,20230502185212,1778752,215
1545,1545,20230502185212,1779904,218
1546,1546,20230502185212,1781056,220
1547,1547,20230502185212,1782208,214
1548,1548,20230502185212,1783360,210
1549,1549,20230502185212,1784512,211
1550,1550,20230502185212,1785664,213
1551,1551,20230502185212,1786816,215
1552,1552,20230502185212,1787968,223
1553,1553,20230502185212,1789120,218
1554,1554,20230502185212,1790272,211
1555,1555,20230502185212,1791424,209
1556,1556,20230502185212,1792576,210
1557,1557,20230502185212,1793728,214
1558,1558,20230502185212,1794880,219
1559,1559,20230502185212,1796032,221
1560,1560,20230502185212,1797184,215
1561,1561,20230502185212,1798336,210
1562,1562,20230502185212,1799488,210
1563,1563,20230502185212,1800640,211
1564,1564,20230502185212,1801792,216
1565,1565,20230502185212,1802944,224
1566,1566,20230502185212,1804096,218
1567,1567,20230502185212,1805248,212
1568,1568,20230502185212,1806400,210
1569,1569,20230502185212,1807552,209
1570,1570,20230502185212,1808704,215
1571,1571,20230502185212,1809856,220
1572,1572,20230502185212,1811008,222
1573,1573,20230502185212,1812160,215
1574,1574,20230502185212,1813312,210
1575,1575,20230502185212,1814464,209
1576,1576,20230502185212,1815616,214
1577,1577,20230502185212,1816768,217
1578,1578,20230502185212,1817920,223
1579,1579,20230502185212,1819072,218
1580,1580,20230502185212,1820224,211
1581,1581,20230502185212,1821376,206
1582,1582,20230502185212,1822528,210
1583,1583,20230502185212,1823680,215
1584,1584,20230502185212,1824832,219
1585,1585,20230502185212,1825984,219
1586,1586,20230502185212,1827136,212
1587,1587,20230502185212,1828288,207
1588,1588,20230502185212,1829440,208
1589,1589,20230502185212,1830592,214
1590,1590,20230502185212,1831744,215
1591,1591,20230502185212,1832896,226
1592,1592,20230502185212,1834048,221
1593,1593,20230502185212,1835200,214
1594,1594,20230502185212,1836352,210
1595,1595,20230502185212,1837504,211
1596,1596,20230502185212,1838656,215
1597,1597,20230502185212,1839808,223
1598,1598,20230502185212,1840960,226
1599,1599,20230502185212,1842112,218
1600,1600,20230502185212,1843264,212
1601,1601,20230502185212,1844416,210
1602,1602,20230502185212,1845568,214
1603,1603,20230502185212,1846720,217
1604,1604,20230502185212,1847872,225
1605,1605,20230502185212,1849024,218
1606,1606,20230502185212,1850176,212
1607,1607,20230502185212,1851328,207
1608,1608,20230502185212,1852480,211
1609,1609,20230502185212,1853632,215
1610,1610,20230502185212,1854784,221
1611,1611,20230502185212,1855936,223
1612,1612,20230502185212,1857088,217
1613,1613,20230502185212,1858240,211
1614,1614,20230502185212,1859392,210
1615,1615,20230502185212,1860544,214
1616,1616,20230502185212,1861696,217
1617,1617,20230502185212,1862848,225
1618,1618,20230502185212,1864000,219
1619,1619,20230502185212,1865152,213
1620,1620,20230502185212,1866304,209
1621,1621,20230502185212,1867456,211
1622,1622,20230502185212,1868608,215
1623,1623,20230502185212,1869760,221
1624,1624,20230502185212,1870912,221
1625,1625,20230502185212,1872064,216
1626,1626,20230502185212,1873216,210
1627,1627,20230502185212,1874368,209
1628,1628,20230502185212,1875520,214
1629,1629,20230502185212,1876672,217
1630,1630,20230502185213,1877824,224
1631,1631,20230502185213,1878976,220
1632,1632,20230502185213,1880128,215
1633,1633,20230502185213,1881280,210
1634,1634,20230502185213,1882432,212
1635,1635,20230502185213,1883584,216
1636,1636,20230502185213,1884736,222
1637,1637,20230502185213,1885888,223
1638,1638,20230502185213,1887040,218
1639,1639,20230502185213,1888192,212
1640,1640,20230502185213,1889344,210
1641,1641,20230502185213,1890496,214
1642,1642,20230502185213,1891648,217
1643,1643,20230502185213,1892800,225
1644,1644,20230502185213,1893952,221
1645,1645,20230502185213,1895104,215
1646,1646,20230502185213,1896256,211
1647,1647,20230502185213,1897408,212
1648,1648,20230502185213,1898560,215
1649,1649,20230502185213,1899712,222
1650,1650,20230502185213,1900864,222
1651,1651,20230502185213,1902016,215
1652,1652,20230502185213,1903168,212
1653,1653,20230502185213,1904320,210
1654,1654,20230502185213,1905472,213
1655,1655,20230502185213,1906624,218
1656,1656,20230502185213,1907776,222
1657,1657,20230502185213,1908928,217
1658,1658,20230502185213,1910080,213
1659,1659,20230502185213,1911232,209
1660,1660,20230502185213,1912384,211
1661,1661,20230502185213,1913536,216
1662,1662,20230502185213,1914688,220
1663,1663,20230502185213,1915840,220
1664,1664,20230502185213,1916992,217
1665,1665,20230502185213,1918144,213
1666,1666,20230502185213,1919296,209
1667,1667,20230502185213,1920448,215
1668,1668,20230502185213,1921600,219
1669,1669,20230502185213,1922752,224
1670,1670,20230502185213,1923904,220
1671,1671,20230502185213,1925056,216
1672,1672,20230502185213,1926208,212
1673,1673,20230502185213,1927360,212
1674,1674,20230502185213,1928512,216
1675,1675,20230502185213,1929664,222
1676,1676,20230502185213,1930816,223
1677,1677,20230502185213,1931968,220
1678,1678,20230502185213,1933120,216
1679,1679,20230502185213,1934272,212
1680,1680,20230502185213,1935424,215
1681,1681,20230502185213,1936576,219
1682,1682,20230502185213,1937728,222
1683,1683,20230502185213,1938880,219
1684,1684,20230502185213,1940032,214
1685,1685,20230502185213,1941184,211
1686,1686,20230502185213,1942336,213
1687,1687,20230502185213,1943488,216
1688,1688,20230502185213,1944640,219
1689,1689,20230502185213,1945792,217
1690,1690,20230502185213,1946944,214
1691,1691,20230502185213,1948096,210
1692,1692,20230502185213,1949248,211
1693,1693,20230502185213,1950400,215
1694,1694,20230502185213,1951552,219
1695,1695,20230502185213,1952704,221
1696,1696,20230502185213,1953856,220
1697,1697,20230502185213,1955008,218
1698,1698,20230502185213,1956160,213
1699,1699,20230502185213,1957312,213
1700,1700,20230502185213,1958464,217
1701,1701,20230502185213,1959616,223
1702,1702,20230502185213,1960768,221
1703,1703,20230502185213,1961920,218
1704,1704,20230502185213,1963072,215
1705,1705,20230502185213,1964224,211
1706,1706,20230502185213,1965376,215
1707,1707,20230502185213,1966528,219
1708,1708,20230502185213,1967680,219
1709,1709,20230502185213,1968832,217
1710,1710,20230502185213,1969984,216
1711,1711,20230502185213,1971136,211
1712,1712,20230502185213,1972288,213
1713,1713,20230502185213,1973440,217
1714,1714,20230502185213,1974592,221
1715,1715,20230502185213,1975744,218
1716,1716,20230502185213,1976896,217
1717,1717,20230502185213,1978048,215
1718,1718,20230502185213,1979200,211
1719,1719,20230502185213,1980352,215
1720,1720,20230502185213,1981504,217
1721,1721,20230502185213,1982656,218
1722,1722,20230502185213,1983808,217
1723,1723,20230502185213,1984960,214
1724,1724,20230502185213,1986112,211
1725,1725,20230502185213,1987264,213
1726,1726,20230502185213,1988416,216
1727,1727,20230502185213,1989568,217
1728,1728,20230502185213,1990720,215
1729,1729,20230502185213,1991872,212
1730,1730,20230502185213,1993024,211
1731,1731,20230502185213,1994176,211
1732,1732,20230502185213,1995328,215
1733,1733,20230502185213,1996480,217
1734,1734,20230502185213,1997632,218
1735,1735,20230502185213,1998784,216
1736,1736,20230502185213,1999936,216
1737,1737,20230502185213,2001088,212
1738,1738,20230502185213,2002240,214
1739,1739,20230502185213,2003392,217
1740,1740,20230502185213,2004544,222
1741,1741,20230502185213,2005696,219
1742,1742,20230502185213,2006848,218
1743,1743,20230502185213,2008000,223
1744,1744,20230502185213,2009152,213
1745,1745,20230502185213,2010304,217
1746,1746,20230502185213,2011456,247
1747,1747,20230502185213,2012608,263
1748,1748,20230502185213,2013760,226
1749,1749,20230502185213,2014912,184
1750,1750,20230502185213,2016064,197
1751,1751,20230502185213,2017216,212
1752,1752,20230502185213,2018368,217
1753,1753,20230502185213,2019520,183
1754,1754,20230502185213,2020672,169
1755,1755,20230502185213,2021824,159
1756,1756,20230502185213,2022976,162
1757,1757,20230502185213,2024128,209
1758,1758,20230502185213,2025280,212
1759,1759,20230502185213,2026432,224
1760,1760,20230502185213,2027584,231
1761,1761,20230502185213,2028736,231
1762,1762,20230502185213,2029888,238
1763,1763,20230502185213,2031040,222
1764,1764,20230502185213,2032192,217
1765,1765,20230502185213,2033344,218
1766,1766,20230502185213,2034496,249
1767,1767,20230502185213,2035648,242
1768,1768,20230502185213,2036800,235
1769,1769,20230502185213,2037952,229
1770,1770,20230502185213,2039104,212
1771,1771,20230502185213,2040256,215
1772,1772,20230502185213,2041408,216
1773,1773,20230502185213,2042560,208
1774,1774,20230502185213,2043712,203
1775,1775,20230502185213,2044864,205
1776,1776,20230502185213,2046016,208
1777,1777,20230502185213,2047168,213
1778,1778,20230502185213,2048320,217
1779,1779,20230502185213,2049472,219
1780,1780,20230502185213,2050624,220
1781,1781,20230502185213,2051776,222
1782,1782,20230502185213,2052928,221
1783,1783,20230502185213,2054080,212
1784,1784,20230502185213,2055232,215
1785,1785,20230502185213,2056384,216
1786,1786,20230502185213,2057536,207
1787,1787,20230502185213,2058688,200
1788,1788,20230502185213,2059840,194
1789,1789,20230502185213,2060992,206
1790,1790,20230502185213,2062144,211
1791,1791,20230502185213,2063296,216
1792,1792,20230502185213,2064448,211
1793,1793,20230502185213,2065600,212
1794,1794,20230502185213,2066752,216
1795,1795,20230502185213,2067904,220
1796,1796,20230502185213,2069056,212
1797,1797,20230502185213,2070208,216
1798,1798,20230502185213,2071360,230
1799,1799,20230502185213,2072512,225
1800,1800,20230502185213,2073664,217
1801,1801,20230502185213,2074816,213
1802,1802,20230502185213,2075968,210
1803,1803,20230502185213,2077120,214
1804,1804,20230502185213,2078272,217
1805,1805,20230502185213,2079424,211
1806,1806,20230502185213,2080576,205
1807,1807,20230502185213,2081728,204
1808,1808,20230502185213,2082880,208
1809,1809,20230502185213,2084032,213
1810,1810,20230502185213,2085184,216
1811,1811,20230502185213,2086336,225
1812,1812,20230502185213,2087488,221
1813,1813,20230502185213,2088640,218
1814,1814,20230502185213,2089792,218
1815,1815,20230502185213,2090944,212
1816,1816,20230502185213,2092096,215
1817,1817,20230502185213,2093248,219
1818,1818,20230502185213,2094400,221
1819,1819,20230502185213,2095552,210
1820,1820,20230502185213,2096704,206
1821,1821,20230502185213,2097856,207
1822,1822,20230502185213,2099008,212
1823,1823,20230502185213,2100160,216
1824,1824,20230502185213,2101312,219
1825,1825,20230502185213,2102464,215
1826,1826,20230502185213,2103616,212
1827,1827,20230502185213,2104768,213
1828,1828,20230502185213,2105920,211
1829,1829,20230502185213,2107072,215
1830,1830,20230502185213,2108224,221
1831,1831,20230502185213,2109376,224
1832,1832,20230502185213,2110528,214
1833,1833,20230502185213,2111680,208
1834,1834,20230502185213,2112832,207
1835,1835,20230502185213,2113984,212
1836,1836,20230502185213,2115136,215
1837,1837,20230502185213,2116288,217
1838,1838,20230502185213,2117440,210
1839,1839,20230502185213,2118592,205
1840,1840,20230502185213,2119744,204
1841,1841,20230502185213,2120896,210
1842,1842,20230502185213,2122048,215
1843,1843,20230502185213,2123200,221
1844,1844,20230502185213,2124352,224
1845,1845,20230502185213,2125504,217
1846,1846,20230502185213,2126656,213
1847,1847,20230502185213,2127808,211
1848,1848,20230502185213,2128960,214
1849,1849,20230502185213,2130112,217
1850,1850,20230502185213,2131264,223
1851,1851,20230502185213,2132416,216
1852,1852,20230502185213,2133568,209
1853,1853,20230502185213,2134720,207
1854,1854,20230502185213,2135872,211
1855,1855,20230502185213,2137024,215
1856,1856,20230502185213,2138176,221
1857,1857,20230502185213,2139328,222
1858,1858,20230502185213,2140480,216
1859,1859,20230502185213,2141632,214
1860,1860,20230502185213,2142784,212
1861,1861,20230502185213,2143936,215
1862,1862,20230502185213,2145088,217
1863,1863,20230502185213,2146240,230
1864,1864,20230502185213,2147392,225
1865,1865,20230502185213,2148544,216
1866,1866,20230502185213,2149696,211
1867,1867,20230502185213,2150848,212
1868,1868,20230502185213,2152000,215
1869,1869,20230502185213,2153152,220
1870,1870,20230502185213,2154304,216
1871,1871,20230502185213,2155456,208
1872,1872,20230502185213,2156608,203
1873,1873,20230502185213,2157760,207
1874,1874,20230502185213,2158912,214
1875,1875,20230502185213,2160064,217
1876,1876,20230502185213,2161216,223
1877,1877,20230502185213,2162368,218
1878,1878,20230502185213,2163520,212
1879,1879,20230502185213,2164672,210
1880,1880,20230502185213,2165824,211
1881,1881,20230502185213,2166976,215
1882,1882,20230502185213,2168128,222
1883,1883,20230502185213,2169280,222
1884,1884,20230502185213,2170432,215
1885,1885,20230502185213,2171584,209
1886,1886,20230502185213,2172736,209
1887,1887,20230502185213,2173888,214
1888,1888,20230502185213,2175040,217
1889,1889,20230502185213,2176192,224
1890,1890,20230502185213,2177344,217
1891,1891,20230502185213,2178496,212
1892,1892,20230502185213,2179648,210
1893,1893,20230502185213,2180800,211
1894,1894,20230502185213,2181952,215
1895,1895,20230502185213,2183104,225
1896,1896,20230502185213,2184256,225
1897,1897,20230502185213,2185408,219
1898,1898,20230502185213,2186560,212
1899,1899,20230502185213,2187712,210
1900,1900,20230502185213,2188864,215
1901,1901,20230502185213,2190016,218
1902,1902,20230502185213,2191168,222
1903,1903,20230502185213,2192320,215
1904,1904,20230502185213,2193472,209
1905,1905,20230502185213,2194624,205
1906,1906,20230502185213,2195776,212
1907,1907,20230502185213,2196928,215
1908,1908,20230502185213,2198080,221
1909,1909,20230502185213,2199232,219
1910,1910,20230502185213,2200384,215
1911,1911,20230502185213,2201536,210
1912,1912,20230502185213,2202688,210
1913,1913,20230502185213,2203840,214
1914,1914,20230502185213,2204992,218
1915,1915,20230502185213,2206144,226
1916,1916,20230502185213,2207296,219
1917,1917,20230502185213,2208448,214
1918,1918,20230502185213,2209600,209
1919,1919,20230502185213,2210752,211
1920,1920,20230502185213,2211904,215
1921,1921,20230502185213,2213056,221
1922,1922,20230502185213,2214208,220
1923,1923,20230502185213,2215360,215
1924,1924,20230502185213,2216512,210
1925,1925,20230502185213,2217664,209
1926,1926,20230502185213,2218816,214
1927,1927,20230502185213,2219968,217
1928,1928,20230502185213,2221120,223
1929,1929,20230502185213,2222272,217
1930,1930,20230502185213,2223424,213
1931,1931,20230502185213,2224576,210
1932,1932,20230502185213,2225728,212
1933,1933,20230502185213,2226880,215
1934,1934,20230502185213,2228032,221
1935,1935,20230502185213,2229184,219
1936,1936,20230502185213,2230336,213
1937,1937,20230502185213,2231488,207
1938,1938,20230502185213,2232640,209
1939,1939,20230502185213,2233792,214
1940,1940,20230502185213,2234944,218
1941,1941,20230502185213,2236096,222
1942,1942,20230502185213,2237248,219
1943,1943,20230502185213,2238400,214
1944,1944,20230502185213,2239552,212
1945,1945,20230502185213,2240704,213
1946,1946,20230502185213,2241856,217
1947,1947,20230502185213,2243008,226
1948,1948,20230502185213,2244160,224
1949,1949,20230502185213,2245312,217
1950,1950,20230502185213,2246464,212
1951,1951,20230502185213,2247616,210
1952,1952,20230502185213,2248768,215
1953,1953,20230502185214,2249920,218
1954,1954,20230502185214,2251072,219
1955,1955,20230502185214,2252224,216
1956,1956,20230502185214,2253376,212
1957,1957,20230502185214,2254528,209
1958,1958,20230502185214,2255680,212
1959,1959,20230502185214,2256832,215
1960,1960,20230502185214,2257984,219
1961,1961,20230502185214,2259136,217
1962,1962,20230502185214,2260288,214
1963,1963,20230502185214,2261440,211
1964,1964,20230502185214,2262592,210
1965,1965,20230502185214,2263744,214
1966,1966,20230502185214,2264896,219
1967,1967,20230502185214,2266048,219
1968,1968,20230502185214,2267200,218
1969,1969,20230502185214,2268352,215
1970,1970,20230502185214,2269504,210
1971,1971,20230502185214,2270656,212
1972,1972,20230502185214,2271808,215
1973,1973,20230502185214,2272960,221
1974,1974,20230502185214,2274112,220
1975,1975,20230502185214,2275264,217
1976,1976,20230502185214,2276416,213
1977,1977,20230502185214,2277568,211
1978,1978,20230502185214,2278720,214
1979,1979,20230502185214,2279872,219
1980,1980,20230502185214,2281024,219
1981,1981,20230502185214,2282176,216
1982,1982,20230502185214,2283328,213
1983,1983,20230502185214,2284480,210
1984,1984,20230502185214,2285632,213
1985,1985,20230502185214,2286784,217
1986,1986,20230502185214,2287936,220
1987,1987,20230502185214,2289088,218
1988,1988,20230502185214,2290240,216
1989,1989,20230502185214,2291392,213
1990,1990,20230502185214,2292544,211
1991,1991,20230502185214,2293696,214
1992,1992,20230502185214,2294848,219
1993,1993,20230502185214,2296000,218
1994,1994,20230502185214,2297152,217
1995,1995,20230502185214,2298304,214
1996,1996,20230502185214,2299456,211
1997,1997,20230502185214,2300608,214
1998,1998,20230502185214,2301760,216
1999,1999,20230502185214,2302912,219
2000,2000,20230502185214,2304064,217
2001,2001,20230502185214,2305216,215
2002,2002,20230502185214,2306368,214
2003,2003,20230502185214,2307520,212
2004,2004,20230502185214,2308672,215
2005,2005,20230502185214,2309824,219
2006,2006,20230502185214,2310976,219
2007,2007,20230502185214,2312128,217
2008,2008,20230502185214,2313280,214
2009,2009,20230502185214,2314432,211
2010,2010,20230502185214,2315584,214
2011,2011,20230502185214,2316736,216
2012,2012,20230502185214,2317888,219
2013,2013,20230502185214,2319040,215
2014,2014,20230502185214,2320192,215
2015,2015,20230502185214,2321344,213
2016,2016,20230502185214,2322496,211
2017,2017,20230502185214,2323648,215
2018,2018,20230502185214,2324800,219
2019,2019,20230502185214,2325952,216
2020,2020,20230502185214,2327104,214
2021,2021,20230502185214,2328256,212
2022,2022,20230502185214,2329408,210
2023,2023,20230502185214,2330560,214
2024,2024,20230502185214,2331712,217
2025,2025,20230502185214,2332864,218
2026,2026,20230502185214,2334016,215
2027,2027,20230502185214,2335168,215
2028,2028,20230502185214,2336320,213
2029,2029,20230502185214,2337472,211
2030,2030,20230502185214,2338624,215
2031,2031,20230502185214,2339776,220
2032,2032,20230502185214,2340928,218
2033,2033,20230502185214,2342080,216
2034,2034,20230502185214,2343232,215
2035,2035,20230502185214,2344384,211
2036,2036,20230502185214,2345536,214
2037,2037,20230502185214,2346688,218
2038,2038,20230502185214,2347840,216
2039,2039,20230502185214,2348992,213
2040,2040,20230502185214,2350144,211
2041,2041,20230502185214,2351296,210
2042,2042,20230502185214,2352448,212
2043,2043,20230502185214,2353600,216
2044,2044,20230502185214,2354752,220
2045,2045,20230502185214,2355904,216
2046,2046,20230502185214,2357056,214
2047,2047,20230502185214,2358208,214
2048,2048,20230502185214,2359360,211
2049,2049,20230502185214,2360512,214
2050,2050,20230502185214,2361664,218
2051,2051,20230502185214,2362816,221
2052,2052,20230502185214,2363968,216
2053,2053,20230502185214,2365120,215
2054,2054,20230502185214,2366272,214
2055,2055,20230502185214,2367424,210
2056,2056,20230502185214,2368576,215
2057,2057,20230502185214,2369728,218
2058,2058,20230502185214,2370880,213
2059,2059,20230502185214,2372032,209
2060,2060,20230502185214,2373184,210
2061,2061,20230502185214,2374336,210
2062,2062,20230502185214,2375488,215
2063,2063,20230502185214,2376640,218
2064,2064,20230502185214,2377792,217
2065,2065,20230502185214,2378944,213
2066,2066,20230502185214,2380096,213
2067,2067,20230502185214,2381248,213
2068,2068,20230502185214,2382400,213
2069,2069,20230502185214,2383552,216
2070,2070,20230502185214,2384704,221
2071,2071,20230502185214,2385856,218
2072,2072,20230502185214,2387008,214
2073,2073,20230502185214,2388160,214
2074,2074,20230502185214,2389312,212
2075,2075,20230502185214,2390464,216
2076,2076,20230502185214,2391616,219
2077,2077,20230502185214,2392768,219
2078,2078,20230502185214,2393920,214
2079,2079,20230502185214,2395072,212
2080,2080,20230502185214,2396224,211
2081,2081,20230502185214,2397376,214
2082,2082,20230502185214,2398528,215
2083,2083,20230502185214,2399680,221
