1001,1,20230503133637,1843540,228
1002,2,20230503133637,1844700,239
1003,3,20230503133637,1845860,236
1004,4,20230503133637,1847020,227
1005,5,20230503133637,1848180,224
1006,6,20230503133637,1849340,218
1007,7,20230503133637,1850500,227
1008,8,20230503133637,1851660,226
1009,9,20230503133637,1852820,230
1010,10,20230503133637,1853980,220
1011,11,20230503133637,1855140,220
1012,12,20230503133637,1856300,215
1013,13,20230503133637,1857460,220
1014,14,20230503133637,1858620,224
1015,15,20230503133637,1859780,223
1016,16,20230503133637,1860940,232
1017,17,20230503133637,1862100,216
1018,18,20230503133637,1863260,225
1019,19,20230503133637,1864420,220
1020,20,20230503133637,1865580,232
1021,21,20230503133637,1866740,234
1022,22,20230503133637,1867900,245
1023,23,20230503133637,1869060,227
1024,24,20230503133637,1870220,236
1025,25,20230503133637,1871380,219
1026,26,20230503133637,1872540,221
1027,27,20230503133637,1873700,226
1028,28,20230503133637,1874860,209
1029,29,20230503133637,1876020,232
1030,30,20230503133637,1877180,338
1031,31,20230503133637,1878340,222
1032,32,20230503133637,1879500,217
1033,33,20230503133637,1880660,225
1034,34,20230503133637,1881820,228
1035,35,20230503133637,1882980,236
1036,36,20230503133638,1884140,228
1037,37,20230503133638,1885300,229
1038,38,20230503133638,1886460,218
1039,39,20230503133638,1887620,222
1040,40,20230503133638,1888780,226
1041,41,20230503133638,1889940,229
1042,42,20230503133638,1891100,232
1043,43,20230503133638,1892260,219
1044,44,20230503133638,1893420,217
1045,45,20230503133638,1894580,216
1046,46,20230503133638,1895740,222
1047,47,20230503133638,1896900,225
1048,48,20230503133638,1898060,166
1049,49,20230503133638,1899220,226
1050,50,20230503133638,1900380,226
1051,51,20230503133638,1901540,218
1052,52,20230503133638,1902700,220
1053,53,20230503133638,1903860,225
1054,54,20230503133638,1905020,225
1055,55,20230503133638,1906180,235
1056,56,20230503133638,1907340,219
1057,57,20230503133638,1908500,224
1058,58,20230503133638,1909660,218
1059,59,20230503133638,1910820,226
1060,60,20230503133638,1911980,228
1061,61,20230503133638,1913140,269
1062,62,20230503133638,1914300,229
1063,63,20230503133638,1915460,230
1064,64,20230503133638,1916620,219
1065,65,20230503133638,1917780,222
1066,66,20230503133638,1918940,226
1067,67,20230503133638,1920100,215
1068,68,20230503133638,1921260,234
1069,69,20230503133638,1922420,223
1070,70,20230503133638,1923580,224
1071,71,20230503133638,1924740,219
1072,72,20230503133638,1925900,224
1073,73,20230503133638,1927060,226
1074,74,20230503133638,1928220,240
1075,75,20230503133638,1929380,227
1076,76,20230503133638,1930540,229
1077,77,20230503133638,1931700,221
1078,78,20230503133638,1932860,221
1079,79,20230503133638,1934020,223
1080,80,20230503133638,1935180,228
1081,81,20230503133638,1936340,233
1082,82,20230503133638,1937500,224
1083,83,20230503133638,1938660,220
1084,84,20230503133638,1939820,217
1085,85,20230503133638,1940980,221
1086,86,20230503133638,1942140,227
1087,87,20230503133638,1943300,241
1088,88,20230503133638,1944460,230
1089,89,20230503133638,1945620,231
1090,90,20230503133638,1946780,219
1091,91,20230503133638,1947940,221
1092,92,20230503133638,1949100,223
1093,93,20230503133638,1950260,228
1094,94,20230503133638,1951420,233
1095,95,20230503133638,1952580,225
1096,96,20230503133638,1953740,224
1097,97,20230503133638,1954900,221
1098,98,20230503133639,1956060,225
1099,99,20230503133639,1957220,229
1100,100,20230503133639,1958380,239
1101,101,20230503133639,1959540,225
1102,102,20230503133639,1960700,230
1103,103,20230503133639,1961860,220
1104,104,20230503133639,1963020,221
1105,105,20230503133639,1964180,223
1106,106,20230503133639,1965340,238
1107,107,20230503133639,1966500,232
1108,108,20230503133639,1967660,222
1109,109,20230503133639,1968820,224
1110,110,20230503133639,1969980,219
1111,111,20230503133639,1971140,222
1112,112,20230503133639,1972300,225
1113,113,20230503133639,1973460,239
1114,114,20230503133639,1974620,227
1115,115,20230503133639,1975780,232
1116,116,20230503133639,1976940,219
1117,117,20230503133639,1978100,223
1118,118,20230503133639,1979260,224
1119,119,20230503133639,1980420,231
1120,120,20230503133639,1981580,231
1121,121,20230503133639,1982740,229
